SystemCodeNumber,VehicleType,Day,Time,AvgTrafficConditionNearby,AvgQueueLength,AvgOccupancy,Utilization,QueuePressure,QueueLengthNorm,price
2,2,1,16:00:00,0,3,398,0.8468,0.0453826227704119,0.21428571428571427,13.77
2,2,1,16:30:00,0,2,348,0.7394,0.015759276595304,0.14285714285714285,13.25
2,2,2,08:00:00,0,2,150,0.3185,0.004992408828048,0.14285714285714285,11.49
2,2,2,08:30:00,0,2,213,0.4526,0.0066214629599557,0.14285714285714285,11.97
2,2,2,09:00:00,0,2,300,0.6386,0.0111206233753155,0.14285714285714285,12.63
2,2,2,09:30:00,0,2,347,0.7386,0.0210502489569556,0.14285714285714285,13.01
2,2,2,10:00:00,0,2,400,0.8504,0.0364674789699615,0.14285714285714285,13.44
2,2,2,10:30:00,1,4,430,0.9145,0.1116853132181524,0.2857142857142857,14.11
2,2,2,11:00:00,1,6,434,0.9243,0.3140149286259125,0.42857142857142855,14.76
2,2,2,11:30:00,1,5,449,0.9549,0.5081435472739821,0.35714285714285715,15.27
2,2,2,12:00:00,2,7,452,0.9624,1.7791831357048746,0.5,18.85
2,2,2,12:30:00,2,8,457,0.9723,0.74,0.5714285714285714,16.47
2,2,2,13:00:00,2,8,456,0.9713,1.48018648018648,0.5714285714285714,18.23
2,2,2,13:30:00,2,7,448,0.9529,1.2183760683760685,0.5,17.48
2,2,2,14:00:00,1,5,452,0.9608,0.3621159124918524,0.35714285714285715,15.19
2,2,2,14:30:00,1,4,447,0.9518,0.2413736159759489,0.2857142857142857,14.8
2,2,2,15:00:00,1,4,430,0.9155,0.0920006520014319,0.2857142857142857,14.32
2,2,2,15:30:00,0,2,419,0.891,0.0458499133067712,0.14285714285714285,13.86
2,2,2,16:00:00,0,2,389,0.8281,0.0277468704921531,0.14285714285714285,13.59
2,2,2,16:30:00,0,2,355,0.7556,0.0165809060280606,0.14285714285714285,13.31
2,2,3,08:00:00,0,2,140,0.2989,0.0048838007577218,0.14285714285714285,11.42
2,2,3,08:30:00,0,2,205,0.4362,0.0069254668443757,0.14285714285714285,11.91
2,2,3,09:00:00,0,2,293,0.6238,0.0141774551398925,0.14285714285714285,12.59
2,2,3,09:30:00,0,2,341,0.7255,0.0177466606040679,0.14285714285714285,12.96
2,2,3,10:00:00,0,3,373,0.7945,0.0328926750212251,0.21428571428571427,13.3
2,2,3,10:30:00,1,4,402,0.8564,0.0722670800120181,0.2857142857142857,13.81
2,2,3,11:00:00,1,5,415,0.8823,0.1144517066085693,0.35714285714285715,14.07
2,2,3,11:30:00,1,5,444,0.9441,0.4455532212885154,0.35714285714285715,15.08
2,2,3,12:00:00,2,7,449,0.9547,0.6316987325152755,0.5,16.08
2,2,3,12:30:00,2,8,451,0.9603,1.288526872737399,0.5714285714285714,17.74
2,2,3,13:00:00,2,7,450,0.957,0.6133376427494073,0.5,16.04
2,2,3,13:30:00,2,7,448,0.9524,0.4266177748956387,0.5,15.58
2,2,3,14:00:00,1,6,444,0.9436,0.2925492083868207,0.42857142857142855,15.03
2,2,3,14:30:00,1,4,439,0.9349,0.2446352334037063,0.2857142857142857,14.75
2,2,3,15:00:00,1,3,430,0.9138,0.0868668411385546,0.21428571428571427,14.23
2,2,3,15:30:00,0,2,403,0.8574,0.0378149850640799,0.14285714285714285,13.72
2,2,3,16:00:00,0,2,386,0.8219,0.0305155521759938,0.14285714285714285,13.58
2,2,3,16:30:00,0,2,355,0.756,0.018192169893421,0.14285714285714285,13.31
2,2,4,08:00:00,0,2,135,0.2879,0.0049688894768962,0.14285714285714285,11.39
2,2,4,08:30:00,0,2,196,0.4174,0.0062370626675254,0.14285714285714285,11.84
2,2,4,09:00:00,0,2,255,0.542,0.0105203751467999,0.14285714285714285,12.29
2,2,4,09:30:00,0,2,305,0.6482,0.0152935194688027,0.14285714285714285,12.68
2,2,4,10:00:00,0,3,338,0.7185,0.0246366998213338,0.21428571428571427,13.02
2,2,4,10:30:00,0,3,353,0.7511,0.0309732892726649,0.21428571428571427,13.15
2,2,4,11:00:00,1,5,395,0.8411,0.0761060248889863,0.35714285714285715,13.83
2,2,4,11:30:00,1,5,374,0.7951,0.0589680583972487,0.35714285714285715,13.63
2,2,4,12:00:00,2,7,397,0.8443,0.1336132059661471,0.5,14.5
2,2,4,12:30:00,2,8,394,0.839,0.1710533148369466,0.5714285714285714,14.64
2,2,4,13:00:00,2,7,392,0.8331,0.1783775780865058,0.5,14.57
2,2,4,13:30:00,2,7,399,0.8494,0.2138142926414727,0.5,14.71
2,2,4,14:00:00,1,5,402,0.8543,0.1087311653784293,0.35714285714285715,14.21
2,2,4,14:30:00,1,4,391,0.8316,0.0604930513194899,0.2857142857142857,13.95
2,2,4,15:00:00,1,3,381,0.8106,0.0425322363238739,0.21428571428571427,13.76
2,2,4,15:30:00,0,2,366,0.7796,0.0258549867830442,0.14285714285714285,13.42
2,2,4,16:00:00,0,2,344,0.7309,0.016682326007872,0.14285714285714285,13.22
2,2,4,16:30:00,0,2,313,0.666,0.013863139538836,0.14285714285714285,12.99
2,2,5,08:00:00,0,1,53,0.1128,0.0032427903755729,0.07142857142857142,11.19
2,2,5,08:30:00,0,1,60,0.1267,0.0024402797469296,0.07142857142857142,11.24
2,2,5,09:00:00,0,2,65,0.1388,0.0040001795618306,0.14285714285714285,11.35
2,2,5,09:30:00,0,2,63,0.134,0.0044992806822401,0.14285714285714285,11.34
2,2,5,10:00:00,0,2,79,0.1681,0.0046251803666877,0.14285714285714285,11.46
2,2,5,10:30:00,1,3,99,0.211,0.0091430593338197,0.21428571428571427,11.81
2,2,5,11:00:00,1,4,109,0.2327,0.0100525754591019,0.2857142857142857,11.96
2,2,5,11:30:00,1,4,121,0.2574,0.0121479973004215,0.2857142857142857,12.05
2,2,5,12:00:00,2,6,132,0.2798,0.0178874801316245,0.42857142857142855,12.66
2,2,5,12:30:00,2,6,130,0.2771,0.0184604257419343,0.42857142857142855,12.65
2,2,5,13:00:00,2,6,158,0.3362,0.0179476136150104,0.42857142857142855,12.86
2,2,5,13:30:00,2,6,161,0.3426,0.021009158667498,0.42857142857142855,12.89
2,2,5,14:00:00,1,4,183,0.3903,0.0130596653051805,0.2857142857142857,12.77
2,2,5,14:30:00,1,4,189,0.4017,0.013733277627762,0.2857142857142857,12.81
2,2,5,15:00:00,1,3,197,0.4197,0.0110981140402175,0.21428571428571427,12.8
2,2,5,15:30:00,0,2,234,0.4974,0.0103038256894994,0.14285714285714285,12.88
2,2,5,16:00:00,0,2,202,0.4298,0.0077086371232414,0.14285714285714285,12.63
2,2,5,16:30:00,0,2,204,0.433,0.0064358727014862,0.14285714285714285,12.64
2,2,6,08:00:00,0,2,44,0.0933,0.0039280681388934,0.14285714285714285,11.19
2,2,6,08:30:00,0,2,43,0.0907,0.0035260576606621,0.14285714285714285,11.18
2,2,6,09:00:00,0,2,48,0.1032,0.0039584552802641,0.14285714285714285,11.23
2,2,6,09:30:00,0,2,51,0.1088,0.0054547016208739,0.14285714285714285,11.25
2,2,6,10:00:00,0,3,66,0.14,0.0070793630790176,0.21428571428571427,11.43
2,2,6,10:30:00,0,4,76,0.1628,0.0089862332676667,0.2857142857142857,11.58
2,2,6,11:00:00,1,5,94,0.2003,0.0135698266001377,0.35714285714285715,11.92
2,2,6,11:30:00,1,6,103,0.2191,0.0165155165642739,0.42857142857142855,12.06
2,2,6,12:00:00,2,7,113,0.2398,0.0210584369616612,0.5,12.59
2,2,6,12:30:00,2,8,119,0.2535,0.0238673135785894,0.5714285714285714,12.72
2,2,6,13:00:00,2,8,129,0.2754,0.0250932164154465,0.5714285714285714,12.8
2,2,6,13:30:00,2,9,140,0.2986,0.0262495229903331,0.6428571428571429,12.95
2,2,6,14:00:00,1,5,159,0.3376,0.0173506017586424,0.35714285714285715,12.66
2,2,6,14:30:00,1,5,159,0.3389,0.0166271618529318,0.35714285714285715,12.67
2,2,6,15:00:00,1,4,178,0.3778,0.01289287413716,0.2857142857142857,12.73
2,2,6,15:30:00,0,3,175,0.3731,0.0098877750783015,0.21428571428571427,12.51
2,2,6,16:00:00,0,3,196,0.4167,0.0123066487689801,0.21428571428571427,12.67
2,2,6,16:30:00,0,2,204,0.4346,0.0085922650763857,0.14285714285714285,12.65
2,3,0,08:00:00,0,2,121,0.2574,0.0043063458049048,0.14285714285714285,11.39
2,3,0,08:30:00,0,2,190,0.4043,0.0071473242204949,0.14285714285714285,11.91
2,3,0,09:00:00,0,3,260,0.5532,0.0142857142857142,0.21428571428571427,12.52
2,3,0,10:30:00,1,4,354,0.7521,0.030766369047619,0.2857142857142857,13.46
2,3,0,11:00:00,1,7,385,0.8191,0.0823529411764705,0.5,14.02
2,3,0,12:00:00,1,6,402,0.8553,0.088235294117647,0.42857142857142855,14.34
2,3,0,12:30:00,2,9,421,0.8965,0.1852777777777777,0.6428571428571429,15.05
2,3,0,13:00:00,2,8,383,0.8149,0.0919540229885057,0.5714285714285714,14.47
2,3,0,13:30:00,1,5,442,0.9404,0.1785714285714285,0.35714285714285715,14.79
2,3,0,14:00:00,2,6,443,0.9426,0.2222222222222222,0.42857142857142855,15.1
2,3,0,14:30:00,1,4,405,0.8617,0.0656344203891477,0.2857142857142857,14.18
2,3,0,15:00:00,0,3,401,0.8532,0.0434782608695652,0.21428571428571427,13.9
2,3,0,15:30:00,0,4,407,0.866,0.056078431372549,0.2857142857142857,14.04
2,3,0,16:00:00,0,2,368,0.783,0.0143025078369905,0.14285714285714285,13.51
2,3,1,08:30:00,0,2,163,0.3468,0.006514657980456,0.14285714285714285,11.71
2,3,1,09:00:00,0,2,275,0.5851,0.0102880379473793,0.14285714285714285,12.56
2,3,1,10:00:00,0,3,370,0.7872,0.03,0.21428571428571427,13.38
2,3,1,10:30:00,1,4,424,0.9021,0.0869565217391304,0.2857142857142857,14.12
2,3,1,11:00:00,1,5,449,0.9553,0.238095238095238,0.35714285714285715,14.73
2,3,1,11:30:00,1,6,454,0.967,0.7153846153846154,0.42857142857142855,15.99
2,3,1,12:00:00,2,7,446,0.9479,0.2842809364548495,0.5,15.33
2,3,1,12:30:00,2,8,453,0.9638,0.4705882352941176,0.5714285714285714,15.9
2,3,1,13:00:00,2,8,460,0.9787,0.8,0.5714285714285714,16.74
2,3,1,13:30:00,2,7,468,0.9957,3.5,0.5,20.0
2,3,1,14:30:00,1,4,439,0.9333,0.1181067431067431,0.2857142857142857,14.55
2,3,1,15:00:00,1,3,432,0.9202,0.085574148074148,0.21428571428571427,14.36
2,3,1,15:30:00,1,2,410,0.8723,0.0333333333333333,0.14285714285714285,14.0
2,3,2,08:30:00,0,2,222,0.4723,0.0081227584625714,0.14285714285714285,12.15
2,3,2,09:00:00,0,2,280,0.5968,0.010575366928958,0.14285714285714285,12.6
2,3,2,10:00:00,1,4,403,0.8574,0.0597014925373134,0.2857142857142857,13.9
2,3,2,11:00:00,1,4,451,0.9596,0.2105263157894736,0.2857142857142857,14.62
2,3,2,11:30:00,1,6,459,0.9766,1.9758454106280192,0.42857142857142855,19.03
2,3,2,12:30:00,2,8,450,0.9585,0.5777777777777777,0.5714285714285714,16.14
2,3,2,13:00:00,1,5,458,0.9745,0.4166666666666667,0.35714285714285715,15.48
2,3,2,13:30:00,2,7,464,0.9872,1.1666666666666667,0.5,17.58
2,3,2,14:00:00,2,6,428,0.9117,0.1566037735849056,0.42857142857142855,14.83
2,3,2,14:30:00,2,6,426,0.9064,0.1363636363636363,0.42857142857142855,14.77
2,3,2,15:30:00,0,3,408,0.8691,0.0491737739872068,0.21428571428571427,13.96
2,3,2,16:00:00,0,2,375,0.7979,0.0210526315789473,0.14285714285714285,13.58
2,3,3,10:00:00,0,3,417,0.8872,0.0557275541795665,0.21428571428571427,13.79
2,3,3,10:30:00,0,4,426,0.9064,0.0909090909090909,0.2857142857142857,14.01
2,3,3,11:00:00,1,5,424,0.9014,0.1067639257294429,0.35714285714285715,14.23
2,3,3,11:30:00,2,7,450,0.9574,0.35,0.5,15.27
2,3,3,12:00:00,2,6,444,0.9436,0.2686011904761904,0.42857142857142855,15.21
2,3,3,12:30:00,2,8,440,0.9362,0.2666666666666666,0.5714285714285714,15.32
2,3,3,13:00:00,2,8,455,0.9681,0.5478468899521531,0.5714285714285714,16.1
2,3,3,13:30:00,2,7,462,0.983,0.875,0.5,16.87
2,3,3,14:00:00,1,5,451,0.9596,0.4913127413127413,0.35714285714285715,15.61
2,3,3,14:30:00,1,4,442,0.9404,0.1428571428571428,0.2857142857142857,14.64
2,3,3,15:00:00,1,4,449,0.9553,0.1904761904761904,0.2857142857142857,14.8
2,3,3,16:30:00,0,2,345,0.734,0.016,0.14285714285714285,13.34
2,3,4,08:00:00,0,2,132,0.2809,0.0044378698224852,0.14285714285714285,11.47
2,3,4,09:00:00,0,2,252,0.5362,0.0091743119266055,0.14285714285714285,12.38
2,3,4,10:00:00,0,3,349,0.7426,0.024793388429752,0.21428571428571427,13.21
2,3,4,11:00:00,1,5,376,0.8,0.0572402874193155,0.35714285714285715,13.76
2,3,4,11:30:00,1,5,406,0.8638,0.1088435374149659,0.35714285714285715,14.1
2,3,4,12:00:00,2,8,418,0.8894,0.1538461538461538,0.5714285714285714,14.88
2,3,4,12:30:00,2,8,366,0.7787,0.0769230769230769,0.5714285714285714,14.31
2,3,4,13:30:00,2,7,378,0.8043,0.0760869565217391,0.5,14.33
2,3,4,15:00:00,1,3,354,0.7532,0.0258620689655172,0.21428571428571427,13.63
2,3,4,16:00:00,0,2,368,0.783,0.0196078431372549,0.14285714285714285,13.52
2,3,5,08:00:00,0,2,47,0.1,0.003560568796673,0.14285714285714285,11.32
2,3,5,08:30:00,0,0,48,0.1011,0.001207729468599,0.0,11.19
2,3,5,09:00:00,0,2,61,0.1298,0.0048899755501222,0.14285714285714285,11.43
2,3,5,09:30:00,0,2,48,0.1021,0.0047393364928909,0.14285714285714285,11.33
2,3,5,10:00:00,0,1,71,0.1511,0.0025062656641604,0.07142857142857142,11.43
2,3,5,10:30:00,0,2,79,0.1681,0.0051150895140664,0.14285714285714285,11.57
2,3,5,11:00:00,1,3,98,0.2085,0.0080645161290322,0.21428571428571427,11.91
2,3,5,11:30:00,2,4,100,0.2138,0.0122111171358647,0.2857142857142857,12.14
2,3,5,12:00:00,2,6,131,0.2787,0.0176991150442477,0.42857142857142855,12.77
2,3,5,13:00:00,2,6,143,0.3043,0.018348623853211,0.42857142857142855,12.86
2,3,5,13:30:00,2,6,177,0.3766,0.0194440385485161,0.42857142857142855,13.12
2,3,5,14:00:00,1,3,135,0.2872,0.008955223880597,0.21428571428571427,12.44
2,3,5,15:00:00,0,3,171,0.3631,0.0088402102625418,0.21428571428571427,12.58
2,3,5,16:00:00,0,2,205,0.4362,0.0075471698113207,0.14285714285714285,12.77
2,3,5,16:30:00,0,2,181,0.3851,0.0051963601532567,0.14285714285714285,12.58
2,3,6,08:00:00,0,2,40,0.0851,0.0046511627906976,0.14285714285714285,11.27
2,3,6,10:00:00,0,3,48,0.1021,0.0063274549016198,0.21428571428571427,11.41
2,3,6,12:00:00,1,6,90,0.1904,0.0144965097795286,0.42857142857142855,12.32
2,3,6,12:30:00,2,8,74,0.1574,0.0202020202020202,0.5714285714285714,12.48
2,3,6,13:00:00,2,9,155,0.3298,0.0285714285714285,0.6428571428571429,13.18
2,3,6,13:30:00,1,5,115,0.2447,0.0140845070422535,0.35714285714285715,12.44
2,3,6,14:00:00,1,6,172,0.3649,0.018539480002744,0.42857142857142855,12.94
2,3,6,14:30:00,1,4,194,0.4128,0.0144927536231884,0.2857142857142857,12.97
2,3,6,15:00:00,1,4,231,0.4915,0.0167364016736401,0.2857142857142857,13.25
2,3,6,15:30:00,0,3,258,0.5489,0.0141509433962264,0.21428571428571427,13.25
2,3,6,16:30:00,0,2,218,0.4638,0.0105001292323597,0.14285714285714285,12.87
3,0,0,09:00:00,0,2,400,0.5822,0.0069686411149825,0.14285714285714285,12.2
3,0,0,09:30:00,1,3,409,0.5953,0.0107913669064748,0.21428571428571427,12.46
3,0,0,11:00:00,2,6,530,0.7715,0.039367816091954,0.42857142857142855,13.48
3,0,0,12:00:00,1,5,584,0.8501,0.0485436893203883,0.35714285714285715,13.83
3,0,0,12:30:00,2,7,511,0.7438,0.0402964959568733,0.5,13.7
3,0,0,13:00:00,2,7,487,0.7089,0.035,0.5,13.56
3,0,0,13:30:00,2,7,512,0.7453,0.04,0.5,13.7
3,0,0,14:00:00,1,6,570,0.8297,0.0512820512820512,0.42857142857142855,13.83
3,0,0,14:30:00,1,4,502,0.73,0.0230764446103128,0.2857142857142857,13.28
3,0,0,15:30:00,1,3,608,0.885,0.0379746835443038,0.21428571428571427,13.79
3,0,0,16:00:00,0,3,459,0.6681,0.0131670131670131,0.21428571428571427,12.84
3,0,1,08:00:00,0,2,262,0.3814,0.0047058823529411,0.14285714285714285,11.49
3,0,1,08:30:00,0,1,225,0.3275,0.0021645021645021,0.07142857142857142,11.23
3,0,1,09:00:00,0,2,428,0.623,0.0104128607964925,0.14285714285714285,12.36
3,0,1,10:00:00,0,4,494,0.7191,0.0207253886010362,0.2857142857142857,12.85
3,0,1,11:00:00,1,5,528,0.7686,0.0314465408805031,0.35714285714285715,13.25
3,0,1,13:00:00,2,7,672,0.9782,0.4666666666666667,0.5,15.54
3,0,1,14:00:00,1,5,596,0.8675,0.0549450549450549,0.35714285714285715,13.9
3,0,1,14:30:00,2,6,585,0.8515,0.0588235294117647,0.42857142857142855,14.06
3,0,1,15:00:00,1,4,593,0.8632,0.0425531914893617,0.2857142857142857,13.79
3,0,2,09:00:00,1,3,395,0.575,0.0102739726027397,0.21428571428571427,12.38
3,0,2,09:30:00,0,2,376,0.5473,0.0064308681672025,0.14285714285714285,12.08
3,0,2,10:00:00,0,4,434,0.6317,0.0158102766798418,0.2857142857142857,12.53
3,0,2,10:30:00,1,4,578,0.8413,0.036697247706422,0.2857142857142857,13.45
3,0,2,11:00:00,1,5,525,0.7642,0.0308641975308641,0.35714285714285715,13.23
3,0,2,11:30:00,1,6,640,0.9316,0.1276595744680851,0.42857142857142855,14.12
3,0,2,12:00:00,2,8,546,0.794,0.05667965627498,0.5714285714285714,13.98
3,0,2,12:30:00,2,8,622,0.9054,0.123076923076923,0.5714285714285714,14.53
3,0,2,13:00:00,2,8,592,0.8617,0.0842105263157894,0.5714285714285714,14.29
3,0,2,14:00:00,1,4,579,0.8428,0.037037037037037,0.2857142857142857,13.71
3,0,2,14:30:00,1,4,617,0.8981,0.0571428571428571,0.2857142857142857,13.95
3,0,2,15:00:00,1,4,597,0.869,0.0444444444444444,0.2857142857142857,13.82
3,0,2,16:00:00,0,2,520,0.7569,0.0146051312967854,0.14285714285714285,13.09
3,0,3,08:30:00,0,2,433,0.6303,0.0078946959454209,0.14285714285714285,12.38
3,0,3,09:00:00,0,3,486,0.7074,0.0149253731343283,0.21428571428571427,12.73
3,0,3,09:30:00,0,2,460,0.6696,0.0088105726872246,0.14285714285714285,12.52
3,0,3,10:30:00,1,4,528,0.7678,0.0282429245283018,0.2857142857142857,13.17
3,0,3,12:30:00,2,9,630,0.917,0.2471666666666666,0.6428571428571429,14.94
3,0,3,13:30:00,2,8,605,0.8806,0.0975609756097561,0.5714285714285714,14.39
3,0,3,15:00:00,2,4,674,0.9811,0.3076923076923077,0.2857142857142857,14.97
3,0,3,16:30:00,0,2,454,0.6608,0.0086147930416135,0.14285714285714285,12.73
3,0,4,08:30:00,0,2,456,0.6638,0.0089687839726665,0.14285714285714285,12.5
3,0,4,09:00:00,0,2,444,0.6463,0.0087096774193548,0.14285714285714285,12.43
3,0,4,09:30:00,1,3,304,0.4425,0.0078328981723237,0.21428571428571427,11.91
3,0,4,10:00:00,1,4,430,0.6254,0.0147571681398182,0.2857142857142857,12.64
3,0,4,10:30:00,0,3,426,0.6194,0.0122402171877925,0.21428571428571427,12.42
3,0,4,11:00:00,2,7,524,0.7627,0.0429447852760736,0.5,13.52
3,0,4,11:30:00,1,5,391,0.5691,0.0168918918918918,0.35714285714285715,12.51
3,0,4,13:00:00,2,7,531,0.7729,0.0448717948717948,0.5,13.81
3,0,4,13:30:00,2,8,600,0.8734,0.0919540229885057,0.5714285714285714,14.35
3,0,4,14:30:00,1,5,571,0.8311,0.043103448275862,0.35714285714285715,13.75
3,0,4,15:30:00,0,3,565,0.8224,0.0245901639344262,0.21428571428571427,13.41
3,0,4,16:30:00,0,2,408,0.5939,0.007168458781362,0.14285714285714285,12.5
3,0,5,08:00:00,0,2,246,0.3581,0.0045351473922902,0.14285714285714285,11.9
3,0,5,08:30:00,0,3,255,0.3712,0.0069444444444444,0.21428571428571427,12.02
3,0,5,09:30:00,0,2,284,0.4134,0.006155536896177,0.14285714285714285,12.1
3,0,5,10:00:00,0,2,386,0.5619,0.0066445182724252,0.14285714285714285,12.62
3,0,5,10:30:00,0,3,335,0.4876,0.0085227272727272,0.21428571428571427,12.43
3,0,5,11:00:00,1,4,316,0.46,0.0107816711590296,0.2857142857142857,12.54
3,0,5,11:30:00,1,5,353,0.5138,0.0149700598802395,0.35714285714285715,12.81
3,0,5,12:00:00,2,8,333,0.4847,0.0225988700564971,0.5714285714285714,13.31
3,0,5,12:30:00,2,8,497,0.7234,0.0421052631578947,0.5714285714285714,14.19
3,0,5,14:00:00,1,5,556,0.8086,0.0397617319787131,0.35714285714285715,14.15
3,0,5,14:30:00,1,4,571,0.8311,0.0344827586206896,0.2857142857142857,14.15
3,0,5,15:30:00,0,3,576,0.8389,0.0332753497137058,0.21428571428571427,13.98
3,0,5,16:00:00,0,2,580,0.8443,0.0205275779376498,0.14285714285714285,13.9
3,0,5,16:30:00,1,3,610,0.8879,0.0389610389610389,0.21428571428571427,14.29
3,0,6,08:00:00,0,3,264,0.3843,0.0070921985815602,0.21428571428571427,12.07
3,0,6,08:30:00,0,3,312,0.4541,0.0080357142857142,0.21428571428571427,12.32
3,0,6,09:00:00,0,3,268,0.3901,0.006368960002039,0.21428571428571427,12.09
3,0,6,09:30:00,0,3,298,0.433,0.0077781771707005,0.21428571428571427,12.24
3,0,6,10:00:00,0,3,300,0.4367,0.0077519379844961,0.21428571428571427,12.25
3,0,6,10:30:00,1,5,288,0.4192,0.012531328320802,0.35714285714285715,12.47
3,0,6,11:30:00,1,8,312,0.4541,0.0213333333333333,0.5714285714285714,12.81
3,0,6,12:00:00,1,7,302,0.4396,0.0181818181818181,0.5,12.94
3,0,6,12:30:00,2,11,343,0.4988,0.0321886446886446,0.7857142857142857,13.58
3,0,6,13:00:00,2,10,358,0.5204,0.0303546752648549,0.7142857142857143,13.58
3,0,6,14:00:00,1,6,399,0.5808,0.0200328591165378,0.42857142857142855,13.37
3,0,6,14:30:00,1,6,520,0.7569,0.0397855866587254,0.42857142857142855,14.04
3,0,6,15:30:00,0,3,473,0.6885,0.014018691588785,0.21428571428571427,13.4
3,0,6,16:30:00,1,3,381,0.5546,0.0098039215686274,0.21428571428571427,13.05
3,1,0,08:00:00,0,1,218,0.3177,0.0027453002178331,0.07142857142857142,11.31
3,1,0,08:30:00,1,2,302,0.4391,0.0052014497024228,0.14285714285714285,11.94
3,1,0,09:00:00,1,3,354,0.5153,0.009009009009009,0.21428571428571427,12.28
3,1,0,09:30:00,0,2,391,0.5691,0.0083183144058657,0.14285714285714285,12.27
3,1,0,10:00:00,0,4,449,0.6539,0.0157823564890478,0.2857142857142857,12.72
3,1,0,10:30:00,2,6,500,0.7278,0.0320855614973262,0.42857142857142855,13.42
3,1,0,11:00:00,2,7,472,0.6866,0.0307635047519566,0.5,13.34
3,1,0,11:30:00,1,6,508,0.7394,0.0356342806290119,0.42857142857142855,13.34
3,1,0,12:00:00,2,9,531,0.7729,0.0576923076923076,0.6428571428571429,14.09
3,1,0,12:30:00,2,8,533,0.7758,0.0519480519480519,0.5714285714285714,14.02
3,1,0,13:00:00,2,9,547,0.7967,0.0685449242968175,0.6428571428571429,14.2
3,1,0,13:30:00,2,8,603,0.8777,0.1062114746325272,0.5714285714285714,14.51
3,1,0,14:00:00,1,4,615,0.8952,0.0555555555555555,0.2857142857142857,14.05
3,1,0,14:30:00,2,6,630,0.9178,0.1634938409854423,0.42857142857142855,14.65
3,1,0,15:00:00,1,3,489,0.7124,0.0198513930305557,0.21428571428571427,13.25
3,1,0,15:30:00,0,3,461,0.671,0.0137885905500557,0.21428571428571427,12.96
3,1,0,16:30:00,0,3,448,0.6521,0.0109406595207812,0.21428571428571427,12.89
3,1,1,08:00:00,0,2,286,0.417,0.0050379259594701,0.14285714285714285,11.73
3,1,1,08:30:00,0,2,279,0.4061,0.0049019607843137,0.14285714285714285,11.69
3,1,1,09:00:00,0,3,351,0.5109,0.0089285714285714,0.21428571428571427,12.14
3,1,1,09:30:00,1,3,391,0.5691,0.0101351351351351,0.21428571428571427,12.47
3,1,1,10:00:00,0,3,431,0.6269,0.0117685845029706,0.21428571428571427,12.55
3,1,1,10:30:00,0,4,482,0.702,0.0170228242918427,0.2857142857142857,12.9
3,1,1,11:00:00,1,5,571,0.8316,0.0448300719586997,0.35714285714285715,13.62
3,1,1,11:30:00,1,5,579,0.8428,0.0489174744089138,0.35714285714285715,13.66
3,1,1,12:00:00,1,7,605,0.8809,0.0947153831365773,0.5,14.29
3,1,1,12:30:00,2,8,625,0.9094,0.1678510193272709,0.5714285714285714,14.77
3,1,1,13:00:00,2,8,617,0.8981,0.1188637312304689,0.5714285714285714,14.61
3,1,1,13:30:00,2,8,627,0.9127,0.2279819502669662,0.5714285714285714,14.92
3,1,1,14:30:00,1,4,653,0.9505,0.1176470588235294,0.2857142857142857,14.39
3,1,1,15:00:00,1,4,598,0.8697,0.0520492833794317,0.2857142857142857,13.95
3,1,1,15:30:00,0,2,557,0.8102,0.017152521145482,0.14285714285714285,13.39
3,1,1,16:00:00,0,3,531,0.7729,0.01711843808618,0.21428571428571427,13.33
3,1,1,16:30:00,0,2,466,0.6783,0.0090497737556561,0.14285714285714285,12.91
3,1,2,08:00:00,0,2,234,0.3401,0.0044446253335142,0.14285714285714285,11.46
3,1,2,08:30:00,0,2,347,0.5051,0.0058851806210471,0.14285714285714285,12.04
3,1,2,09:00:00,0,2,343,0.4989,0.0067713860419623,0.14285714285714285,12.02
3,1,2,09:30:00,0,2,422,0.6135,0.0093563512361466,0.14285714285714285,12.43
3,1,2,10:00:00,0,3,442,0.6441,0.0125496167533534,0.21428571428571427,12.61
3,1,2,10:30:00,0,3,472,0.687,0.013953488372093,0.21428571428571427,12.77
3,1,2,11:00:00,1,5,574,0.8355,0.0484993799249377,0.35714285714285715,13.64
3,1,2,11:30:00,1,5,598,0.8697,0.0566455696202531,0.35714285714285715,13.78
3,1,2,12:00:00,1,6,606,0.8826,0.0821480785296574,0.42857142857142855,14.2
3,1,2,12:30:00,2,8,590,0.8595,0.1021978021978022,0.5714285714285714,14.43
3,1,2,13:00:00,2,8,639,0.9301,0.3380461698218707,0.5714285714285714,15.25
3,1,2,13:30:00,2,8,629,0.9161,0.1515497604771422,0.5714285714285714,14.75
3,1,2,14:00:00,1,6,634,0.9229,0.1187543045099389,0.42857142857142855,14.43
3,1,2,14:30:00,1,4,649,0.9447,0.2520729684908789,0.2857142857142857,14.69
3,1,2,15:00:00,2,6,652,0.9491,0.1714285714285714,0.42857142857142855,14.78
3,1,2,15:30:00,0,2,540,0.7857,0.0164034187109471,0.14285714285714285,13.3
3,1,2,16:00:00,0,3,612,0.8908,0.04,0.21428571428571427,13.8
3,1,2,16:30:00,1,3,477,0.6943,0.0142857142857142,0.21428571428571427,13.17
3,1,3,09:30:00,0,2,396,0.5771,0.006983173076923,0.14285714285714285,12.3
3,1,3,10:00:00,0,3,494,0.7198,0.0157631837536849,0.21428571428571427,12.89
