TimeStamp,SystemCodeNumber,VehicleType,TrafficConditionNearby,IsSpecialDay,TimeCategory,Occupancy,Utilization,QueueLength,QueuePressure
2016-10-13 16:30:00,8,2,0,0,2,466,0.16625044595076705,2,0.0008554320453210703
2016-10-13 16:30:00,10,0,0,0,2,1060,0.3609124957439564,2,0.0010649628269564961
2016-10-13 16:30:00,9,3,0,0,2,2320,0.5974761782127221,3,0.0019175461292718012
2016-10-13 16:30:00,13,2,0,0,2,1069,0.5567708333333333,2,0.002347418918304983
2016-10-13 16:30:00,12,2,1,0,2,947,0.30518852723171125,3,0.0013904984859195802
2016-10-13 16:30:00,0,2,0,0,2,130,0.22530329289428075,2,0.00446429312868546
2016-10-13 16:30:00,7,1,0,0,2,1133,0.5639621702339472,2,0.00228050269872522
2016-10-13 16:30:00,4,2,1,0,2,586,0.48833333333333334,3,0.00487409575824535
2016-10-13 16:30:00,5,2,0,0,2,309,0.6371134020618556,2,0.011299555253933365
2016-10-13 16:30:00,3,0,0,0,2,468,0.6812227074235808,2,0.009090971701251997
2016-10-13 16:30:00,2,0,0,0,2,322,0.6851063829787234,2,0.013423020332140689
2016-10-13 16:30:00,6,1,0,0,2,455,0.6594202898550725,2,0.008474626990972225
2016-10-14 08:00:00,3,2,0,0,0,321,0.4672489082969432,2,0.005449604767564679
2016-10-14 08:00:00,0,2,0,0,0,53,0.09185441941074524,1,0.0019065782705815827
2016-10-14 08:00:00,6,2,1,0,0,170,0.2463768115942029,2,0.003838776307165681
2016-10-14 08:00:00,5,2,0,0,0,263,0.5422680412371134,1,0.0044943895878393125
2016-10-14 08:00:00,9,2,0,0,0,1070,0.2755601339170744,3,0.00106590878807617
2016-10-14 08:00:00,12,2,0,0,0,692,0.22300999033193683,3,0.0012435234763057614
2016-10-14 08:00:00,8,3,0,0,0,203,0.07242240456653586,2,0.0007689350628771707
2016-10-14 08:00:00,10,2,0,0,0,528,0.1797752808988764,2,0.0008298755662996851
2016-10-14 08:00:00,4,1,0,0,0,213,0.1775,2,0.0020242921892305314
2016-10-14 08:00:00,2,2,1,0,0,112,0.23829787234042554,2,0.00557104504945538
2016-10-14 08:00:00,11,2,0,0,0,378,0.2859304084720121,2,0.0021164029063775887
2016-10-14 08:00:00,7,2,1,0,0,699,0.3479342956694873,3,0.002287458107598959
2016-10-14 08:00:00,1,3,0,0,0,95,0.2454780361757106,1,0.003418806748785558
2016-10-14 08:00:00,13,1,0,0,0,556,0.28958333333333336,2,0.0014652017273279639
2016-10-14 08:30:00,13,2,0,0,0,689,0.35885416666666664,2,0.0016233769798907878
2016-10-14 08:30:00,11,2,0,0,0,416,0.3146747352496218,2,0.0022050725583139643
2016-10-14 08:30:00,3,1,0,0,0,345,0.5021834061135371,1,0.002919710103334763
2016-10-14 08:30:00,8,2,0,0,0,268,0.09561184445237246,2,0.000788643573998336
2016-10-14 08:30:00,5,2,0,0,0,274,0.5649484536082474,2,0.009434032233358619
2016-10-14 08:30:00,9,0,0,0,0,1407,0.362348699459181,3,0.001210898230703783
2016-10-14 08:30:00,6,2,0,0,0,251,0.36376811594202896,2,0.0045454623716746426
2016-10-14 08:30:00,1,2,0,0,0,121,0.31266149870801035,2,0.007490671729157603
2016-10-14 08:30:00,7,2,1,0,0,761,0.3787954206072673,2,0.001601281366973833
2016-10-14 08:30:00,4,2,0,0,0,283,0.23583333333333334,1,0.0010899183640256146
2016-10-14 08:30:00,12,2,0,0,0,766,0.24685787947147922,2,0.0008554320453210703
2016-10-14 08:30:00,2,2,0,0,0,170,0.3617021276595745,1,0.0033277900926746693
2016-10-14 08:30:00,0,2,0,0,0,57,0.09878682842287695,1,0.0019212301778938792
2016-10-14 08:30:00,10,3,1,0,0,646,0.21995233231188288,3,0.0013086152358204783
2016-10-14 09:00:00,9,3,0,0,0,1870,0.48158640226628896,3,0.0014892035514677512
2016-10-14 09:00:00,6,1,0,0,0,380,0.5507246376811594,2,0.006430890330290425
2016-10-14 09:00:00,13,2,0,0,0,858,0.446875,3,0.0028208763416413445
2016-10-14 09:00:00,2,1,0,0,0,252,0.5361702127659574,2,0.00913248356327253
2016-10-14 09:00:00,3,2,0,0,0,394,0.5735080058224163,2,0.0068027473227525205
2016-10-14 09:00:00,12,2,0,0,0,894,0.2881082823074444,2,0.0009049774373291214
2016-10-14 09:00:00,1,2,1,0,0,153,0.3953488372093023,3,0.012739025777429757
2016-10-14 09:00:00,11,2,0,0,0,464,0.35098335854765506,2,0.002328289759591136
2016-10-14 09:00:00,4,2,1,0,0,392,0.32666666666666666,3,0.003705995594317542
2016-10-14 09:00:00,7,2,0,0,0,858,0.42707814833250374,3,0.002603038346162227
2016-10-14 09:00:00,8,2,0,0,0,372,0.13271494826971103,2,0.0008223684673992522
2016-10-14 09:00:00,10,2,0,0,0,814,0.27715355805243447,3,0.0014120971986371419
2016-10-14 09:00:00,5,1,0,0,0,281,0.5793814432989691,2,0.009756174945364692
2016-10-14 09:00:00,0,2,1,0,0,67,0.11611785095320624,2,0.003913899321136329
2016-10-14 09:30:00,7,2,0,0,0,955,0.4753608760577402,3,0.002842256768929998
2016-10-14 09:30:00,6,2,0,0,0,430,0.6231884057971014,3,0.011472401162236823
2016-10-14 09:30:00,1,2,0,0,0,184,0.4754521963824289,3,0.014670189747793747
2016-10-14 09:30:00,10,2,1,0,0,910,0.3098399727613211,4,0.001971415128384648
2016-10-14 09:30:00,12,0,0,0,0,1004,0.323557847244602,3,0.0014282316162634468
2016-10-14 09:30:00,9,2,0,0,0,2204,0.567602369302086,3,0.0017851834553525435
2016-10-14 09:30:00,0,2,0,0,0,100,0.1733102253032929,2,0.004184106522574018
2016-10-14 09:30:00,13,0,0,0,0,1010,0.5260416666666666,3,0.003291281084072742
2016-10-14 09:30:00,11,2,1,0,0,516,0.3903177004538578,4,0.004950505159856158
2016-10-14 09:30:00,8,2,0,0,0,453,0.16161255797359972,3,0.0012757815891578372
2016-10-14 09:30:00,4,1,0,0,0,499,0.41583333333333333,2,0.0028490047760748134
2016-10-14 09:30:00,3,2,1,0,0,439,0.6390101892285298,3,0.012024192966801711
2016-10-14 09:30:00,5,2,0,0,0,296,0.6103092783505155,2,0.010526412986987496
2016-10-14 09:30:00,2,2,0,0,0,283,0.6021276595744681,2,0.010638398205055756
2016-10-14 10:00:00,4,2,0,0,0,600,0.5,3,0.004987541511039074
2016-10-14 10:00:00,13,2,0,0,0,1142,0.5947916666666667,4,0.005128216366919479
2016-10-14 10:00:00,12,2,0,0,0,1094,0.35256203673864,4,0.00198906082485707
2016-10-14 10:00:00,0,2,0,0,0,134,0.2322357019064125,2,0.004504512121104575
2016-10-14 10:00:00,2,2,0,0,0,317,0.674468085106383,3,0.019418085857101586
2016-10-14 10:00:00,6,2,0,0,0,482,0.6985507246376812,3,0.014320053774748525
2016-10-14 10:00:00,9,3,0,0,0,2479,0.6384238990471285,4,0.002844952132231281
2016-10-14 10:00:00,7,2,0,0,0,1052,0.5236436037829766,4,0.0041710175173382295
2016-10-14 10:00:00,11,2,0,0,0,582,0.4402420574886536,3,0.004045858519543727
2016-10-14 10:00:00,3,2,0,0,0,470,0.6841339155749636,3,0.013730192811901987
2016-10-14 10:00:00,8,2,0,0,0,527,0.18801284338209062,3,0.0013172339994627178
2016-10-14 10:00:00,10,2,0,0,0,1017,0.34627170582226763,3,0.0015612805669524992
2016-10-14 10:00:00,5,2,0,0,0,316,0.6515463917525773,3,0.01759576189037957
2016-10-14 10:00:00,1,1,0,0,0,219,0.5658914728682171,4,0.023530497410194116
2016-10-14 10:30:00,2,2,1,0,0,339,0.7212765957446808,4,0.0300774552372779
2016-10-14 10:30:00,11,2,1,0,0,613,0.4636913767019667,5,0.007027435807456887
2016-10-14 10:30:00,5,2,0,0,0,315,0.6494845360824743,3,0.017493157447517182
2016-10-14 10:30:00,13,2,0,0,0,1192,0.6208333333333333,4,0.0054794657646255905
2016-10-14 10:30:00,4,2,0,0,0,636,0.53,3,0.0053050522296931735
2016-10-14 10:30:00,10,1,0,0,0,1058,0.3602315287708546,4,0.002126529243687096
2016-10-14 10:30:00,12,2,0,0,0,1141,0.367708669029971,4,0.0020366605818034687
2016-10-14 10:30:00,9,2,1,0,0,2585,0.6657223796033994,5,0.0038446798608098138
2016-10-14 10:30:00,8,2,1,0,0,574,0.20478059222261863,4,0.00179291845428902
2016-10-14 10:30:00,0,2,0,0,0,157,0.2720970537261698,3,0.007117467768863979
2016-10-14 10:30:00,7,2,0,0,0,1102,0.5485316077650573,4,0.004400447144821719
2016-10-14 10:30:00,3,1,0,0,0,489,0.7117903930131004,3,0.015037877364540516
2016-10-14 10:30:00,6,2,0,0,0,510,0.7391304347826086,3,0.01652930195121056
2016-10-14 10:30:00,1,0,0,0,0,237,0.6124031007751938,3,0.019802627296179712
2016-10-14 11:00:00,6,2,1,0,1,530,0.7681159420289855,5,0.03077165866675368
2016-10-14 11:00:00,9,2,1,0,1,2652,0.6829770795776462,7,0.005670327060087902
2016-10-14 11:00:00,10,0,1,0,1,1106,0.3765747361252979,6,0.00327154054061494
2016-10-14 11:00:00,11,2,1,0,1,646,0.4886535552193646,6,0.00883658180049801
2016-10-14 11:00:00,0,2,1,0,1,205,0.35528596187175043,5,0.013351333174864208
2016-10-14 11:00:00,3,2,1,0,1,504,0.7336244541484717,6,0.03226086221822144
2016-10-14 11:00:00,1,2,1,0,1,264,0.6821705426356589,5,0.03984590854719967
2016-10-14 11:00:00,7,1,1,0,1,1150,0.5724240915878547,6,0.0069605849476239495
2016-10-14 11:00:00,5,1,1,0,1,312,0.643298969072165,5,0.028491955794306207
2016-10-14 11:00:00,8,2,1,0,1,632,0.22547270781305745,5,0.002300438097541403
2016-10-14 11:00:00,4,1,1,0,1,657,0.5475,6,0.010989121575595192
2016-10-14 11:00:00,12,2,1,0,1,1184,0.38156622623267805,6,0.003121750714184687
2016-10-14 11:00:00,13,1,1,0,1,1220,0.6354166666666666,6,0.008534902449837404
2016-10-14 11:00:00,2,1,1,0,1,351,0.7468085106382979,5,0.04115807249350748
2016-10-14 11:30:00,5,2,1,0,1,317,0.6536082474226804,5,0.02932761509452002
2016-10-14 11:30:00,7,2,2,0,1,1193,0.593827775012444,9,0.010969031370573977
2016-10-14 11:30:00,11,2,1,0,1,662,0.5007564296520424,6,0.009049835519917908
2016-10-14 11:30:00,12,2,2,0,1,1228,0.3957460522075411,9,0.004788516731797178
2016-10-14 11:30:00,2,2,1,0,1,360,0.7659574468085106,5,0.04445176257083384
2016-10-14 11:30:00,10,2,1,0,1,1133,0.3857677902621723,5,0.002767784772726167
2016-10-14 11:30:00,9,1,1,0,1,2689,0.6925057944887973,6,0.005012541823544282
2016-10-14 11:30:00,0,2,1,0,1,220,0.38128249566724437,5,0.013908430046131981
2016-10-14 11:30:00,6,1,1,0,1,543,0.7869565217391304,5,0.03344793406754009
2016-10-14 11:30:00,13,2,1,0,1,1239,0.6453125,7,0.010226531783831292
2016-10-14 11:30:00,3,1,1,0,1,531,0.7729257641921398,5,0.03154835773492595
2016-10-14 11:30:00,1,2,2,0,1,273,0.7054263565891473,7,0.05959209720224564
2016-10-14 11:30:00,4,1,1,0,1,671,0.5591666666666667,5,0.009407407101895457
2016-10-14 11:30:00,8,2,1,0,1,653,0.2329646806992508,6,0.002786810907179291
2016-10-14 12:00:00,9,2,2,0,1,2675,0.6889003347926861,10,0.008244069775082076
2016-10-14 12:00:00,13,2,2,0,1,1240,0.6458333333333334,10,0.014598799421152686
2016-10-14 12:00:00,12,2,2,0,1,1244,0.4009023525620367,9,0.004829631067343914
2016-10-14 12:00:00,5,2,2,0,1,320,0.6597938144329897,7,0.04154900291287243
2016-10-14 12:00:00,2,2,2,0,1,368,0.7829787234042553,8,0.07550755250814517
2016-10-14 12:00:00,1,2,2,0,1,291,0.751937984496124,8,0.08004270767353643
2016-10-14 12:00:00,7,1,2,0,1,1225,0.6097560975609756,9,0.011414201284440137
2016-10-14 12:00:00,11,3,1,0,1,690,0.5219364599092284,7,0.011015060230677382
2016-10-14 12:00:00,3,2,1,0,1,535,0.7787481804949054,6,0.03871451218069041
2016-10-14 12:00:00,8,2,2,0,1,680,0.2425972172672137,8,0.0037611703953610433
2016-10-14 12:00:00,0,2,2,0,1,224,0.3882149046793761,7,0.01963597451685892
2016-10-14 12:00:00,4,1,2,0,1,668,0.5566666666666666,9,0.016775789504837137
2016-10-14 12:00:00,10,2,2,0,1,1163,0.39598229485869935,10,0.005621150270429886
2016-10-14 12:00:00,6,2,2,0,1,552,0.8,8,0.05635293655113176
2016-10-14 12:30:00,10,3,2,0,1,1174,0.3997276132107593,9,0.005091948767156029
2016-10-14 12:30:00,5,2,2,0,1,326,0.6721649484536083,8,0.049089610196523595
2016-10-14 12:30:00,12,2,2,0,1,1242,0.4002578150177248,10,0.005359069631838858
2016-10-14 12:30:00,8,1,2,0,1,681,0.24295397788084194,8,0.003762939529542352
2016-10-14 12:30:00,7,2,2,0,1,1233,0.6137381781981085,10,0.012804272245987795
2016-10-14 12:30:00,1,0,2,0,1,295,0.7622739018087855,7,0.07333127308554963
2016-10-14 12:30:00,4,2,2,0,1,657,0.5475,9,0.01643872634315987
2016-10-14 12:30:00,3,1,2,0,1,530,0.7714701601164483,8,0.049699668552272556
2016-10-14 12:30:00,0,1,1,0,1,213,0.36915077989601386,5,0.013642776403786527
2016-10-14 12:30:00,13,2,2,0,1,1226,0.6385416666666667,9,0.012884931303860403
2016-10-14 12:30:00,11,2,2,0,1,703,0.5317700453857791,9,0.014434893783602574
2016-10-14 12:30:00,6,2,2,0,1,553,0.8014492753623188,8,0.05675281659244948
2016-10-14 12:30:00,9,1,2,0,1,2650,0.6824620139067731,11,0.008881770134780455
2016-10-14 12:30:00,2,3,2,0,1,366,0.7787234042553192,8,0.07410797215372189
2016-10-14 13:00:00,13,1,1,0,1,1225,0.6380208333333334,6,0.00859604146979796
2016-10-14 13:00:00,11,1,2,0,1,717,0.5423600605143721,8,0.013136477905369936
2016-10-14 13:00:00,1,2,2,0,1,305,0.7881136950904393,7,0.08191712246788672
2016-10-14 13:00:00,8,3,2,0,1,703,0.25080271138066357,7,0.0033277900926746693
2016-10-14 13:00:00,2,2,2,0,1,370,0.7872340425531915,8,0.07696104113612834
2016-10-14 13:00:00,5,0,2,0,1,331,0.6824742268041237,7,0.04445176257083384
2016-10-14 13:00:00,9,2,2,0,1,2629,0.6770538243626062,9,0.007151401157625103
2016-10-14 13:00:00,0,3,2,0,1,205,0.35528596187175043,6,0.016000341346441134
2016-10-14 13:00:00,3,0,2,0,1,531,0.7729257641921398,7,0.04389419355722529
2016-10-14 13:00:00,7,2,2,0,1,1248,0.6212045793927327,8,0.010457611643958137
2016-10-14 13:00:00,4,3,1,0,1,657,0.5475,6,0.010989121575595192
2016-10-14 13:00:00,10,2,2,0,1,1192,0.4058563159686755,8,0.00457405028470696
2016-10-14 13:00:00,6,2,1,0,1,556,0.8057971014492754,5,0.0366341331797804
2016-10-14 13:00:00,12,2,2,0,1,1260,0.40605865291653237,9,0.004871457536301411
2016-10-14 13:30:00,10,3,2,0,1,1204,0.40994211780728634,9,0.005179867696842025
2016-10-14 13:30:00,11,2,2,0,1,716,0.5416036308623298,8,0.013114942077828012
2016-10-14 13:30:00,0,2,2,0,1,201,0.3483535528596187,7,0.01844584579075147
2016-10-14 13:30:00,8,2,2,0,1,694,0.24759186585800927,8,0.0037860906560905606
2016-10-14 13:30:00,5,2,2,0,1,324,0.668041237113402,7,0.042559614418795924
2016-10-14 13:30:00,3,2,2,0,1,544,0.7918486171761281,8,0.05443520655501705
2016-10-14 13:30:00,4,2,1,0,1,646,0.5383333333333333,6,0.010772096981911108
2016-10-14 13:30:00,2,0,2,0,1,378,0.8042553191489362,7,0.07333127308554963
2016-10-14 13:30:00,1,0,2,0,1,315,0.813953488372093,7,0.09278173345096619
2016-10-14 13:30:00,6,2,2,0,1,565,0.8188405797101449,8,0.062035390919452635
2016-10-14 13:30:00,13,2,2,0,1,1205,0.6276041666666666,9,0.012508849691708708
2016-10-14 13:30:00,9,2,1,0,1,2583,0.6652073139325264,6,0.004604766386748267
2016-10-14 13:30:00,12,3,2,0,1,1247,0.40186915887850466,9,0.004837418731770031
2016-10-14 13:30:00,7,2,2,0,1,1260,0.627177700348432,8,0.010624269920229296
2016-10-14 14:00:00,10,2,1,0,2,1198,0.4078992168879809,5,0.002871090114641907
2016-10-14 14:00:00,9,2,1,0,2,2532,0.652073139325264,6,0.004431321874670285
2016-10-14 14:00:00,0,1,1,0,2,182,0.31542461005199307,4,0.010075651988741587
2016-10-14 14:00:00,8,3,1,0,2,675,0.24081341419907243,5,0.0023468680098155652
2016-10-14 14:00:00,7,0,1,0,2,1247,0.6207068193130911,4,0.005235614053945026
2016-10-14 14:00:00,6,2,1,0,2,568,0.8231884057971014,4,0.03226086221822143
2016-10-14 14:00:00,3,1,2,0,2,546,0.7947598253275109,6,0.04167269640056801
2016-10-14 14:00:00,12,2,1,0,2,1223,0.3941347083467612,4,0.002125399312313478
2016-10-14 14:00:00,4,2,1,0,2,642,0.535,4,0.007142887512380137
2016-10-14 14:00:00,1,2,1,0,2,314,0.8113695090439277,4,0.05334598070529273
2016-10-14 14:00:00,13,2,1,0,2,1191,0.6203125,4,0.005471969877993344
2016-10-14 14:00:00,2,1,1,0,2,380,0.8085106382978723,4,0.043485111939738814
2016-10-14 14:00:00,5,0,1,0,2,316,0.6515463917525773,4,0.023392879574705473
2016-10-14 14:00:00,11,0,1,0,2,701,0.5302571860816944,4,0.006420567802922733
2016-10-14 14:30:00,6,2,1,0,2,545,0.7898550724637681,4,0.027212563524884735
2016-10-14 14:30:00,1,2,1,0,2,307,0.7932816537467701,4,0.04879016416943201
2016-10-14 14:30:00,3,1,1,0,2,522,0.759825327510917,5,0.029852963149681156
2016-10-14 14:30:00,7,2,1,0,2,1219,0.606769537083126,5,0.006309169193264723
2016-10-14 14:30:00,12,2,1,0,2,1175,0.37866580728327426,5,0.0025900040378399737
2016-10-14 14:30:00,10,1,1,0,2,1176,0.4004085801838611,4,0.0022688608711910023
2016-10-14 14:30:00,8,0,2,0,2,637,0.22725651088119872,6,0.0027662534928901365
2016-10-14 14:30:00,11,2,1,0,2,697,0.527231467473525,5,0.007968169649176876
2016-10-14 14:30:00,9,2,1,0,2,2477,0.6379088333762555,5,0.00354987948220379
2016-10-14 14:30:00,2,2,2,0,2,364,0.774468085106383,6,0.0550597771830274
2016-10-14 14:30:00,0,1,1,0,2,174,0.30155979202772965,3,0.00741659765504966
2016-10-14 14:30:00,13,2,1,0,2,1182,0.615625,5,0.00675222011728667
2016-10-14 14:30:00,5,1,1,0,2,323,0.6659793814432989,4,0.024391453124159152
2016-10-14 14:30:00,4,2,1,0,2,641,0.5341666666666667,4,0.0071301549845912224
2016-10-14 15:00:00,11,0,0,0,2,670,0.5068078668683812,2,0.003062789530545748
2016-10-14 15:00:00,2,2,0,0,2,341,0.725531914893617,2,0.015384918839479428
2016-10-14 15:00:00,7,2,0,0,2,1184,0.5893479342956695,3,0.0036297680505787073
2016-10-14 15:00:00,1,1,0,0,2,299,0.772609819121447,2,0.022472855852058594
2016-10-14 15:00:00,3,3,0,0,2,514,0.7481804949053857,2,0.011494379425735108
2016-10-14 15:00:00,10,3,0,0,2,1122,0.38202247191011235,3,0.0016515280384729893
2016-10-14 15:00:00,13,2,0,0,2,1134,0.590625,2,0.0025412974286725806
2016-10-14 15:00:00,5,2,0,0,2,311,0.6412371134020619,2,0.011428695823622756
2016-10-14 15:00:00,4,1,0,0,2,617,0.5141666666666667,2,0.003424660881364115
2016-10-14 15:00:00,9,0,0,0,2,2382,0.6134432140097863,3,0.0019966728763231804
2016-10-14 15:00:00,0,2,0,0,2,171,0.29636048526863085,2,0.004914014802429058
2016-10-14 15:00:00,6,2,0,0,2,512,0.7420289855072464,3,0.0167134809737406
2016-10-14 15:00:00,8,0,0,0,2,599,0.213699607563325,2,0.0009070295406426739
2016-10-14 15:00:00,12,2,1,0,2,1125,0.36255236867547536,3,0.001515534515893506
2016-10-14 15:30:00,11,2,0,0,2,623,0.4712556732223903,3,0.004282661792000862
2016-10-14 15:30:00,4,2,0,0,2,576,0.48,2,0.003200002730670861
2016-10-14 15:30:00,3,1,1,0,2,503,0.7321688500727802,3,0.016172859245601006
2016-10-14 15:30:00,1,0,0,0,2,284,0.7338501291989664,3,0.028710105882431374
2016-10-14 15:30:00,7,1,0,0,2,1126,0.560477849676456,3,0.0033917500011209343
2016-10-14 15:30:00,0,1,0,0,2,161,0.27902946273830154,2,0.004796172263493031
2016-10-14 15:30:00,2,2,0,0,2,334,0.7106382978723405,2,0.014598799421152683
2016-10-14 15:30:00,9,2,0,0,2,2212,0.5696626319855782,3,0.0017937224540269165
2016-10-14 15:30:00,13,2,0,0,2,1048,0.5458333333333333,3,0.0034344624486348
2016-10-14 15:30:00,5,2,0,0,2,289,0.5958762886597938,1,0.0050890695074712776
2016-10-14 15:30:00,12,2,0,0,2,1034,0.33322591040928135,2,0.0009661836500411297
2016-10-14 15:30:00,6,2,0,0,2,499,0.7231884057971014,3,0.015584731016698258
2016-10-14 15:30:00,8,2,1,0,2,526,0.18765608276846235,3,0.0013166558847468365
2016-10-14 15:30:00,10,1,0,0,2,1072,0.36499829758256724,3,0.0016072867108720141
2016-10-14 16:00:00,5,2,1,0,2,288,0.5938144329896907,2,0.010101095986503888
2016-10-14 16:00:00,10,0,0,0,2,1023,0.34831460674157305,3,0.0015661710327449234
2016-10-14 16:00:00,6,3,0,0,2,484,0.7014492753623188,2,0.009661910911736894
2016-10-14 16:00:00,4,0,0,0,2,542,0.45166666666666666,2,0.003034903695154028
2016-10-14 16:00:00,13,2,1,0,2,969,0.5046875,3,0.0031496089028962204
2016-10-14 16:00:00,8,0,0,0,2,439,0.15661790938280415,2,0.0008456660123432697
2016-10-14 16:00:00,3,3,0,0,2,464,0.6754002911208151,2,0.008928630744301372
2016-10-14 16:00:00,1,2,0,0,2,251,0.648578811369509,2,0.014598799421152683
2016-10-14 16:00:00,0,2,0,0,2,138,0.2391681109185442,1,0.002275313837135497
2016-10-14 16:00:00,2,2,0,0,2,325,0.6914893617021277,2,0.013698844358161903
2016-10-14 16:00:00,12,2,0,0,2,940,0.3029326458266194,2,0.0009242144835314539
2016-10-14 16:00:00,7,0,0,0,2,1048,0.5216525634644101,2,0.002079002827833064
2016-10-14 16:00:00,11,2,0,0,2,584,0.44175491679273826,2,0.0027063615977429415
2016-10-14 16:00:00,9,1,1,0,2,2057,0.5297450424929179,3,0.0016415872359519196
2016-10-14 16:30:00,1,0,0,0,2,240,0.6201550387596899,2,0.013513719166722839
2016-10-14 16:30:00,10,2,0,0,2,960,0.3268641470888662,2,0.0010111224319488165
2016-10-14 16:30:00,0,2,0,0,2,134,0.2322357019064125,2,0.004504512121104575
2016-10-14 16:30:00,6,2,1,0,2,436,0.6318840579710145,2,0.007843177461025894
2016-10-14 16:30:00,7,2,0,0,2,986,0.49079143852663015,2,0.001953125620882072
2016-10-14 16:30:00,12,2,0,0,2,876,0.2823074444086368,3,0.0013461971967968184
2016-10-14 16:30:00,11,2,0,0,2,564,0.4266263237518911,3,0.003949972219314178
2016-10-14 16:30:00,9,2,0,0,2,1783,0.45918104558331185,3,0.0014275519911854174
2016-10-14 16:30:00,8,3,1,0,2,411,0.14662861220121298,2,0.0008357710473961021
2016-10-14 16:30:00,4,0,0,0,2,462,0.385,2,0.0027063615977429415
2016-10-14 16:30:00,2,2,0,0,2,292,0.6212765957446809,2,0.011173300598125227
2016-10-14 16:30:00,3,2,0,0,2,422,0.6142649199417758,2,0.007518832414027319
2016-10-14 16:30:00,5,2,0,0,2,283,0.5835051546391753,2,0.009852296443011633
2016-10-14 16:30:00,13,2,0,0,2,832,0.43333333333333335,2,0.0018365478073014477
2016-10-15 08:00:00,0,1,0,0,0,53,0.09185441941074524,1,0.0019065782705815827
2016-10-15 08:00:00,4,2,0,0,0,94,0.07833333333333334,1,0.0009037506263567693
2016-10-15 08:00:00,5,2,0,0,0,251,0.5175257731958763,2,0.008510689667908642
2016-10-15 08:00:00,9,1,0,0,0,527,0.13571980427504507,2,0.0005957700503893332
2016-10-15 08:00:00,11,3,0,0,0,351,0.26550680786686837,2,0.002057613894680151
2016-10-15 08:00:00,13,2,0,0,0,290,0.15104166666666666,2,0.0012262417232443007
2016-10-15 08:00:00,8,2,0,0,0,116,0.04138423118087763,2,0.0007440476533734441
2016-10-15 08:00:00,3,2,0,0,0,255,0.37117903930131,2,0.0046189458562945485
2016-10-15 08:00:00,1,2,0,0,0,92,0.23772609819121446,1,0.0033840979842405475
2016-10-15 08:00:00,2,3,0,0,0,42,0.08936170212765958,1,0.0023337233462201795
2016-10-15 08:00:00,12,2,0,0,0,530,0.17080244924266838,2,0.0007770008160923506
2016-10-15 08:00:00,7,2,0,0,0,606,0.3016426082628173,2,0.0014245016653852002
2016-10-15 08:00:00,10,2,0,0,0,416,0.14164113040517534,2,0.0007930214531379209
2016-10-15 08:00:00,6,0,0,0,0,73,0.10579710144927536,2,0.003236248779208288
2016-10-15 08:30:00,12,2,0,0,0,540,0.17402513696422817,3,0.0011698188115106278
2016-10-15 08:30:00,4,2,0,0,0,116,0.09666666666666666,2,0.0018433184942892287
2016-10-15 08:30:00,2,2,0,0,0,52,0.11063829787234042,1,0.002389487397381417
2016-10-15 08:30:00,9,1,0,0,0,602,0.15503476693278392,2,0.0006093845404910378
2016-10-15 08:30:00,5,1,0,0,0,253,0.5216494845360825,2,0.008583743691391475
2016-10-15 08:30:00,10,2,1,0,0,451,0.15355805243445692,2,0.0008041817884136403
2016-10-15 08:30:00,7,1,0,0,0,631,0.31408661025385765,2,0.001450326577646496
2016-10-15 08:30:00,13,2,0,0,0,342,0.178125,2,0.0012666246151929355
2016-10-15 08:30:00,1,0,0,0,0,107,0.27648578811369506,1,0.003565066164496157
2016-10-15 08:30:00,8,2,0,0,0,132,0.047092400998929716,1,0.00037432154657547634
2016-10-15 08:30:00,11,2,0,0,0,369,0.27912254160363087,2,0.002096436826528135
2016-10-15 08:30:00,3,2,0,0,0,262,0.3813682678311499,2,0.004694844304207724
2016-10-15 08:30:00,6,2,0,0,0,91,0.1318840579710145,2,0.0033333364197582305
2016-10-15 08:30:00,0,2,0,0,0,63,0.10918544194107452,1,0.0019436352085710376
2016-10-15 09:00:00,0,2,0,0,0,77,0.13344887348353554,2,0.003992021269537453
2016-10-15 09:00:00,7,2,0,0,0,683,0.3399701343952215,2,0.001507159290571344
2016-10-15 09:00:00,2,0,0,0,0,58,0.12340425531914893,2,0.004842624475787993
2016-10-15 09:00:00,8,1,1,0,0,161,0.057438458794149126,3,0.001134859210129128
2016-10-15 09:00:00,12,2,1,0,0,568,0.18304866258459554,3,0.0011827322490494325
2016-10-15 09:00:00,3,2,0,0,0,277,0.4032023289665211,2,0.004866189651172902
2016-10-15 09:00:00,5,3,0,0,0,260,0.5360824742268041,2,0.008849615276982543
2016-10-15 09:00:00,6,2,1,0,0,100,0.14492753623188406,2,0.0033840979842405475
2016-10-15 09:00:00,9,3,1,0,0,661,0.1702292042235385,3,0.0009306654929531757
2016-10-15 09:00:00,13,2,0,0,0,391,0.20364583333333333,2,0.0013071897286214532
2016-10-15 09:00:00,10,3,0,0,0,490,0.16683690840994211,2,0.0008169935094960776
2016-10-15 09:00:00,11,2,0,0,0,406,0.3071104387291982,2,0.0021810259463601964
2016-10-15 09:00:00,1,3,1,0,0,130,0.3359173126614987,2,0.0077519768043179515
2016-10-15 09:00:00,4,2,0,0,0,143,0.11916666666666667,2,0.001890359731168825
2016-10-15 09:30:00,3,2,1,0,0,290,0.42212518195050946,3,0.007528266420791572
